Date,Price,Open,High,Low,Vol.,Change %,Volume
8/9/2024,0.10387,0.107431,0.107724,0.101685,1.61B,-3.32%,1610000000
8/8/2024,0.10744,0.095559,0.107893,0.093657,2.13B,12.55%,2130000000
8/7/2024,0.095457,0.096482,0.101903,0.094394,2.50B,-1.08%,2500000000
8/6/2024,0.096499,0.094181,0.101345,0.094154,2.91B,2.47%,2910000000
8/5/2024,0.094175,0.103746,0.104215,0.080549,9.24B,-9.22%,9240000000
8/4/2024,0.103745,0.108123,0.10933,0.099323,2.12B,-4.04%,2120000000
8/3/2024,0.108115,0.111579,0.114659,0.10529,2.09B,-3.10%,2090000000
8/2/2024,0.111578,0.119142,0.119684,0.110312,1.90B,-6.34%,1900000000
8/1/2024,0.119135,0.121921,0.123089,0.11239,1.90B,-2.28%,1900000000
7/31/2024,0.12192,0.125489,0.127296,0.121379,1.32B,-2.84%,1320000000
7/30/2024,0.125486,0.128437,0.130429,0.123399,1.38B,-2.30%,1380000000
7/29/2024,0.128439,0.130045,0.135009,0.127809,1.72B,-1.24%,1720000000
7/28/2024,0.130048,0.131314,0.131799,0.128186,1.46B,-0.94%,1460000000
7/27/2024,0.131284,0.134183,0.138702,0.130734,2.34B,-2.18%,2340000000
7/26/2024,0.134203,0.125259,0.134921,0.125143,1.65B,7.13%,1650000000
7/25/2024,0.125274,0.127923,0.128683,0.120233,2.02B,-2.08%,2020000000
7/24/2024,0.12794,0.130296,0.134727,0.126995,1.50B,-1.81%,1500000000
7/23/2024,0.130293,0.137851,0.139158,0.128346,2.11B,-5.48%,2110000000
7/22/2024,0.137852,0.140197,0.142431,0.136006,2.72B,-1.67%,2720000000
7/21/2024,0.140196,0.134238,0.143452,0.126127,2.51B,4.44%,2510000000
7/20/2024,0.134242,0.125473,0.135723,0.124327,2.48B,6.99%,2480000000
7/19/2024,0.125473,0.119541,0.12599,0.117534,1.73B,4.96%,1730000000
7/18/2024,0.11954,0.121782,0.12381,0.117235,1.65B,-1.84%,1650000000
7/17/2024,0.121783,0.124781,0.127543,0.120392,1.65B,-2.41%,1650000000
7/16/2024,0.124786,0.12489,0.12757,0.11909,2.08B,-0.10%,2080000000
7/15/2024,0.124911,0.115427,0.125393,0.114598,1.94B,8.21%,1940000000
7/14/2024,0.115437,0.112294,0.116825,0.111171,1.52B,2.80%,1520000000
7/13/2024,0.112298,0.107661,0.112889,0.107296,1.41B,4.32%,1410000000
7/12/2024,0.10765,0.106633,0.108296,0.104917,1.29B,0.95%,1290000000
7/11/2024,0.106634,0.108001,0.112287,0.106191,1.40B,-1.28%,1400000000
7/10/2024,0.108018,0.10754,0.110481,0.105807,1.48B,0.43%,1480000000
7/9/2024,0.107558,0.107574,0.109357,0.105887,1.55B,-0.05%,1550000000
7/8/2024,0.107609,0.104119,0.111176,0.098895,2.57B,3.34%,2570000000
7/7/2024,0.104132,0.11346,0.113466,0.103649,1.68B,-8.25%,1680000000
7/6/2024,0.1135,0.105457,0.114124,0.104777,2.08B,7.64%,2080000000
7/5/2024,0.105447,0.104933,0.106529,0.092635,4.65B,0.50%,4650000000
7/4/2024,0.104926,0.118472,0.119096,0.104001,2.93B,-11.44%,2930000000
7/3/2024,0.11848,0.125251,0.125517,0.117026,1.49B,-5.40%,1490000000
7/2/2024,0.125237,0.123491,0.125295,0.122519,753.53M,1.41%,753530000
7/1/2024,0.123492,0.124428,0.127425,0.123286,648.84M,-0.76%,648840000
6/30/2024,0.124432,0.121851,0.125579,0.120483,479.49M,2.12%,479490000
6/29/2024,0.121851,0.123004,0.124332,0.121445,348.04M,-0.94%,348040000
6/28/2024,0.123004,0.127055,0.128351,0.122315,1.12B,-3.19%,1120000000
6/27/2024,0.127054,0.122737,0.128243,0.120637,1.17B,3.53%,1170000000
6/26/2024,0.122722,0.126151,0.128604,0.121867,914.50M,-2.72%,914500000
6/25/2024,0.126148,0.119001,0.128313,0.118836,1.46B,6.00%,1460000000
6/24/2024,0.119002,0.122182,0.123893,0.114531,1.80B,-2.60%,1800000000
6/23/2024,0.122182,0.123756,0.126249,0.121592,699.27M,-1.27%,699270000
6/22/2024,0.12376,0.124141,0.125519,0.122932,537.25M,-0.31%,537250000
6/21/2024,0.124141,0.124502,0.125656,0.121457,1.03B,-0.29%,1030000000
6/20/2024,0.124501,0.122474,0.128472,0.121427,1.22B,1.65%,1220000000
6/19/2024,0.122474,0.122231,0.12662,0.121445,1.21B,0.20%,1210000000
6/18/2024,0.122231,0.128779,0.129195,0.114298,3.07B,-5.09%,3070000000
6/17/2024,0.128789,0.137118,0.138141,0.126215,2.02B,-6.07%,2020000000
6/16/2024,0.137119,0.136764,0.13751,0.134813,690.55M,0.26%,690550000
6/15/2024,0.136763,0.134989,0.137427,0.134231,954.65M,1.31%,954650000
6/14/2024,0.134999,0.141066,0.143355,0.132085,1.66B,-4.29%,1660000000
6/13/2024,0.141053,0.14621,0.146421,0.140395,1.41B,-3.53%,1410000000
6/12/2024,0.146211,0.138097,0.150475,0.134783,2.33B,5.87%,2330000000
6/11/2024,0.138102,0.14476,0.145109,0.13409,2.12B,-4.60%,2120000000
6/10/2024,0.144757,0.146798,0.147827,0.143356,932.14M,-1.39%,932140000
6/9/2024,0.146795,0.145898,0.14913,0.145057,817.38M,0.62%,817380000
6/8/2024,0.145895,0.148209,0.148692,0.14389,1.30B,-1.58%,1300000000
6/7/2024,0.148234,0.160149,0.162103,0.142393,2.37B,-7.44%,2370000000
6/6/2024,0.160149,0.163235,0.165473,0.158504,1.37B,-1.88%,1370000000
6/5/2024,0.163225,0.161385,0.164745,0.161223,1.19B,1.14%,1190000000
6/4/2024,0.161385,0.158384,0.16179,0.157104,1.11B,1.89%,1110000000
6/3/2024,0.158384,0.157165,0.16335,0.155884,1.42B,0.77%,1420000000
6/2/2024,0.157177,0.160314,0.161308,0.154822,887.98M,-1.96%,887980000
6/1/2024,0.160316,0.15897,0.161592,0.158429,723.74M,0.84%,723740000
5/31/2024,0.158988,0.159467,0.162414,0.154371,1.42B,-0.31%,1420000000
5/30/2024,0.159481,0.163834,0.165635,0.156622,2.22B,-2.66%,2220000000
5/29/2024,0.163836,0.164934,0.170558,0.162226,2.18B,-0.67%,2180000000
5/28/2024,0.164947,0.169086,0.169675,0.161851,1.98B,-2.44%,1980000000
5/27/2024,0.16907,0.166196,0.173278,0.164384,2.14B,1.74%,2140000000
5/26/2024,0.166181,0.174017,0.174701,0.16567,1.89B,-4.43%,1890000000
5/25/2024,0.173884,0.163808,0.174111,0.162759,1.97B,6.16%,1970000000
5/24/2024,0.1638,0.159699,0.172666,0.155416,4.24B,2.56%,4240000000
5/23/2024,0.15971,0.166296,0.169208,0.152849,3.16B,-3.96%,3160000000
5/22/2024,0.166298,0.170355,0.174535,0.161875,2.80B,-2.39%,2800000000
5/21/2024,0.170365,0.165773,0.173132,0.160884,3.75B,2.70%,3750000000
5/20/2024,0.165888,0.149103,0.166184,0.147886,2.41B,11.25%,2410000000
5/19/2024,0.149113,0.153051,0.155991,0.147838,1.18B,-2.57%,1180000000
5/18/2024,0.153051,0.155554,0.156847,0.151399,1.13B,-1.60%,1130000000
5/17/2024,0.155545,0.149703,0.156379,0.149397,1.75B,3.90%,1750000000
5/16/2024,0.149705,0.155369,0.159079,0.148824,2.11B,-3.64%,2110000000
5/15/2024,0.155367,0.145467,0.156878,0.145307,2.85B,6.79%,2850000000
5/14/2024,0.145483,0.148624,0.155009,0.144332,2.95B,-2.10%,2950000000
5/13/2024,0.148597,0.141219,0.157001,0.135943,3.76B,5.24%,3760000000
5/12/2024,0.1412,0.143057,0.144437,0.13979,1.20B,-1.30%,1200000000
5/11/2024,0.143055,0.143903,0.146193,0.142636,849.02M,-0.59%,849020000
5/10/2024,0.143903,0.152173,0.153586,0.142498,1.87B,-5.39%,1870000000
5/9/2024,0.152109,0.143223,0.153972,0.143213,1.90B,6.20%,1900000000
5/8/2024,0.143231,0.149983,0.151917,0.14214,2.02B,-4.50%,2020000000
5/7/2024,0.149985,0.156481,0.159854,0.149503,2.07B,-4.15%,2070000000
5/6/2024,0.156481,0.160945,0.169034,0.154158,3.23B,-2.77%,3230000000
5/5/2024,0.160944,0.160141,0.163302,0.154678,2.46B,0.50%,2460000000
5/4/2024,0.160137,0.146054,0.169272,0.145828,4.79B,9.64%,4790000000
5/3/2024,0.146051,0.132,0.147893,0.131246,2.34B,10.64%,2340000000
5/2/2024,0.132005,0.130221,0.134282,0.124105,2.66B,1.37%,2660000000
5/1/2024,0.130221,0.13336,0.133882,0.120207,4.68B,-2.29%,4680000000
4/30/2024,0.133274,0.143423,0.145949,0.129598,2.61B,-7.08%,2610000000
4/29/2024,0.143422,0.146687,0.148056,0.139841,1.91B,-2.25%,1910000000
4/28/2024,0.146716,0.14773,0.15101,0.146129,1.03B,-0.69%,1030000000
4/27/2024,0.14773,0.147938,0.149624,0.143252,1.48B,-0.14%,1480000000
4/26/2024,0.147936,0.151271,0.151761,0.146977,1.51B,-2.20%,1510000000
4/25/2024,0.151269,0.151317,0.154123,0.147573,1.87B,-0.04%,1870000000
4/24/2024,0.151328,0.159819,0.164282,0.149482,2.82B,-5.32%,2820000000
4/23/2024,0.159825,0.16122,0.162933,0.156965,1.67B,-0.87%,1670000000
4/22/2024,0.16123,0.158709,0.163278,0.156594,2.07B,1.82%,2070000000
4/21/2024,0.158353,0.162693,0.165782,0.15516,2.09B,-2.67%,2090000000
4/20/2024,0.162701,0.155915,0.164596,0.150793,2.81B,4.33%,2810000000
4/19/2024,0.155947,0.152233,0.156981,0.139896,4.06B,2.43%,4060000000
4/18/2024,0.152249,0.147638,0.153713,0.141147,3.35B,3.13%,3350000000
4/17/2024,0.14763,0.156027,0.158605,0.14466,3.23B,-5.38%,3230000000
4/16/2024,0.156026,0.16124,0.162332,0.146425,4.01B,-3.25%,4010000000
4/15/2024,0.161262,0.162287,0.168936,0.150571,5.98B,-0.64%,5980000000
4/14/2024,0.162298,0.152327,0.164427,0.143959,6.22B,6.55%,6220000000
4/13/2024,0.152326,0.174163,0.175783,0.131151,7.89B,-12.54%,7890000000
4/12/2024,0.174163,0.193828,0.200905,0.162235,5.59B,-10.15%,5590000000
4/11/2024,0.193838,0.199734,0.203273,0.190004,3.08B,-2.95%,3080000000
4/10/2024,0.199735,0.189114,0.202056,0.181074,4.07B,5.64%,4070000000
4/9/2024,0.189076,0.202632,0.203352,0.185924,3.26B,-6.69%,3260000000
4/8/2024,0.202638,0.198875,0.208578,0.195733,2.96B,1.89%,2960000000
4/7/2024,0.198884,0.185801,0.204504,0.185511,4.33B,7.05%,4330000000
4/6/2024,0.185785,0.177212,0.187696,0.176456,2.73B,4.86%,2730000000
4/5/2024,0.177167,0.179992,0.180527,0.167624,3.29B,-1.57%,3290000000
4/4/2024,0.179991,0.175215,0.188199,0.172006,3.50B,2.72%,3500000000
4/3/2024,0.175218,0.182334,0.18747,0.17017,5.07B,-3.90%,5070000000
4/2/2024,0.182334,0.205167,0.205167,0.180277,5.96B,-11.13%,5960000000
4/1/2024,0.205173,0.220113,0.220113,0.197712,5.02B,-6.78%,5020000000
3/31/2024,0.220106,0.19916,0.2239,0.19916,3.42B,10.52%,3420000000
3/30/2024,0.199157,0.21293,0.21673,0.197491,3.61B,-6.47%,3610000000
3/29/2024,0.21293,0.22014,0.224607,0.208571,4.95B,-3.28%,4950000000
3/28/2024,0.220159,0.190489,0.228015,0.189283,9.33B,15.59%,9330000000
3/27/2024,0.190473,0.182271,0.191614,0.179507,6.52B,4.53%,6520000000
3/26/2024,0.182226,0.175277,0.186253,0.174878,4.55B,3.96%,4550000000
3/25/2024,0.175283,0.176594,0.186747,0.17005,4.47B,-0.74%,4470000000
3/24/2024,0.176593,0.161726,0.179859,0.161485,4.60B,9.20%,4600000000
3/23/2024,0.161711,0.152968,0.174737,0.151768,5.14B,5.73%,5140000000
3/22/2024,0.152946,0.155459,0.164938,0.14553,5.38B,-1.62%,5380000000
3/21/2024,0.155463,0.152044,0.159614,0.146761,5.19B,2.26%,5190000000
3/20/2024,0.152034,0.128932,0.152975,0.123196,7.07B,17.90%,7070000000
3/19/2024,0.128956,0.1435,0.145121,0.125408,6.86B,-10.14%,6860000000
3/18/2024,0.143501,0.154157,0.154217,0.140032,3.37B,-6.91%,3370000000
3/17/2024,0.154155,0.142515,0.158567,0.137215,4.39B,8.12%,4390000000
3/16/2024,0.142572,0.163504,0.165056,0.138395,4.75B,-12.70%,4750000000
3/15/2024,0.163314,0.177194,0.181241,0.152347,6.54B,-7.81%,6540000000
3/14/2024,0.177141,0.16902,0.191799,0.165343,10.01B,4.80%,10010000000
3/13/2024,0.169034,0.16822,0.174333,0.165097,3.32B,0.48%,3320000000
3/12/2024,0.168225,0.182104,0.183288,0.157987,4.47B,-7.62%,4470000000
3/11/2024,0.182093,0.16999,0.182935,0.160589,4.97B,7.12%,4970000000
3/10/2024,0.169989,0.178776,0.179509,0.165387,3.85B,-4.91%,3850000000
3/9/2024,0.178757,0.169893,0.18463,0.163479,6.05B,8.60%,6050000000
3/8/2024,0.164606,0.157643,0.175376,0.155167,7.40B,4.42%,7400000000
3/7/2024,0.157642,0.157792,0.162273,0.146634,5.74B,-0.10%,5740000000
3/6/2024,0.157793,0.153424,0.179268,0.146629,7.94B,2.84%,7940000000
3/5/2024,0.153434,0.181914,0.206077,0.129484,16.97B,-15.54%,16970000000
3/4/2024,0.181668,0.153927,0.184677,0.147316,11.14B,17.98%,11140000000
3/3/2024,0.153978,0.141931,0.156039,0.124954,8.40B,8.47%,8400000000
3/2/2024,0.141959,0.139533,0.150487,0.136505,7.35B,1.74%,7350000000
3/1/2024,0.139538,0.117209,0.144887,0.117203,9.25B,19.05%,9250000000
2/29/2024,0.117212,0.115953,0.13485,0.111657,12.43B,1.09%,12430000000
2/28/2024,0.115953,0.097589,0.122303,0.094467,11.47B,18.81%,11470000000
2/27/2024,0.097597,0.089285,0.100428,0.088534,6.33B,9.31%,6330000000
2/26/2024,0.089285,0.086127,0.090011,0.084192,1.81B,3.67%,1810000000
2/25/2024,0.086123,0.086155,0.086789,0.085281,869.52M,-0.04%,869520000
2/24/2024,0.086154,0.084477,0.086347,0.08389,1.04B,1.98%,1040000000
2/23/2024,0.084483,0.084097,0.085521,0.082952,1.35B,0.44%,1350000000
2/22/2024,0.084111,0.084566,0.085453,0.083089,1.16B,-0.54%,1160000000
2/21/2024,0.084568,0.08617,0.08626,0.082039,1.40B,-1.86%,1400000000
2/20/2024,0.086173,0.089411,0.091433,0.083179,2.72B,-3.62%,2720000000
2/19/2024,0.089409,0.085189,0.090771,0.085056,2.20B,4.95%,2200000000
2/18/2024,0.085189,0.083565,0.085706,0.082875,945.43M,1.95%,945430000
2/17/2024,0.083564,0.085927,0.086063,0.082033,1.13B,-2.75%,1130000000
2/16/2024,0.085924,0.085288,0.087912,0.084163,1.37B,0.75%,1370000000
2/15/2024,0.085287,0.085503,0.088147,0.083992,2.20B,-0.25%,2200000000
2/14/2024,0.085502,0.081062,0.086973,0.080499,2.31B,5.48%,2310000000
2/13/2024,0.081062,0.082211,0.082977,0.07986,1.32B,-1.41%,1320000000
2/12/2024,0.082223,0.081224,0.082808,0.079494,1.33B,1.23%,1330000000
2/11/2024,0.081224,0.081417,0.083373,0.080885,1.06B,-0.24%,1060000000
2/10/2024,0.081416,0.081552,0.082143,0.080344,715.38M,-0.16%,715380000
2/9/2024,0.08155,0.079849,0.082122,0.079849,1.25B,2.13%,1250000000
2/8/2024,0.079847,0.080118,0.080836,0.079572,849.47M,-0.34%,849470000
2/7/2024,0.080122,0.078481,0.080267,0.078173,763.61M,2.10%,763610000
2/6/2024,0.078472,0.078338,0.079171,0.077771,621.75M,0.17%,621750000
2/5/2024,0.078336,0.078293,0.08027,0.077376,857.22M,0.06%,857220000
2/4/2024,0.07829,0.078732,0.079957,0.078048,519.09M,-0.55%,519090000
2/3/2024,0.078722,0.079267,0.079494,0.078557,495.60M,-0.69%,495600000
2/2/2024,0.079271,0.079357,0.079941,0.078612,774.41M,-0.11%,774410000
2/1/2024,0.079356,0.078756,0.079793,0.077572,917.12M,0.76%,917120000
1/31/2024,0.078755,0.079725,0.080259,0.078078,1.03B,-1.22%,1030000000
1/30/2024,0.079728,0.081364,0.082154,0.079473,1.16B,-2.01%,1160000000
1/29/2024,0.081361,0.078826,0.082948,0.078199,2.07B,3.22%,2070000000
1/28/2024,0.078823,0.080122,0.081423,0.078239,859.62M,-1.62%,859620000
1/27/2024,0.080124,0.079826,0.08067,0.079032,759.14M,0.37%,759140000
1/26/2024,0.079832,0.077915,0.080324,0.077558,997.96M,2.46%,997960000
1/25/2024,0.077918,0.07904,0.079227,0.077122,1.03B,-1.43%,1030000000
1/24/2024,0.079049,0.078207,0.080613,0.077677,1.43B,1.08%,1430000000
1/23/2024,0.078206,0.080509,0.081843,0.076022,2.10B,-2.86%,2100000000
1/22/2024,0.080509,0.085437,0.085515,0.08013,2.42B,-5.72%,2420000000
1/21/2024,0.085395,0.088713,0.091362,0.084799,3.29B,-3.81%,3290000000
1/20/2024,0.088775,0.078537,0.091151,0.078214,2.47B,13.02%,2470000000
1/19/2024,0.078546,0.078039,0.078804,0.075009,1.21B,0.66%,1210000000
1/18/2024,0.078031,0.080582,0.08079,0.077296,994.51M,-3.17%,994510000
1/17/2024,0.080582,0.081341,0.081581,0.079503,768.33M,-0.93%,768330000
1/16/2024,0.08134,0.081059,0.082457,0.079901,931.79M,0.36%,931790000
1/15/2024,0.08105,0.080026,0.081732,0.079897,700.23M,1.28%,700230000
1/14/2024,0.080027,0.080909,0.083915,0.079724,1.38B,-1.09%,1380000000
1/13/2024,0.080911,0.08011,0.081345,0.078685,799.89M,1.00%,799890000
1/12/2024,0.080108,0.084575,0.085423,0.077926,1.72B,-5.28%,1720000000
1/11/2024,0.084574,0.08299,0.087889,0.08223,2.33B,1.91%,2330000000
1/10/2024,0.082987,0.079232,0.08487,0.076613,2.16B,4.74%,2160000000
1/9/2024,0.079229,0.081305,0.083406,0.077116,3.45B,-2.59%,3450000000
1/8/2024,0.081336,0.078223,0.081727,0.074175,2.20B,3.98%,2200000000
1/7/2024,0.078223,0.080586,0.081415,0.077142,1.46B,-2.93%,1460000000
1/6/2024,0.080584,0.082656,0.082656,0.07841,1.74B,-2.51%,1740000000
1/5/2024,0.082657,0.084008,0.084798,0.080806,2.24B,-1.61%,2240000000
1/4/2024,0.08401,0.082003,0.084575,0.081142,2.09B,2.45%,2090000000
1/3/2024,0.082002,0.091044,0.092124,0.077105,3.33B,-9.93%,3330000000
1/2/2024,0.091043,0.091994,0.094339,0.090522,1.71B,-1.02%,1710000000
1/1/2024,0.091986,0.089543,0.092074,0.088504,924.37M,2.73%,924370000
12/31/2023,0.089544,0.089992,0.090867,0.088198,749.30M,-0.50%,749300000
12/30/2023,0.089992,0.090978,0.091394,0.089237,721.13M,-1.08%,721130000
12/29/2023,0.090973,0.091773,0.092986,0.089279,1.20B,-0.87%,1200000000
12/28/2023,0.091773,0.093612,0.094891,0.091127,1.43B,-1.96%,1430000000
12/27/2023,0.093609,0.091364,0.093841,0.089609,1.18B,2.46%,1180000000
12/26/2023,0.091366,0.094345,0.094387,0.088005,1.67B,-3.16%,1670000000
12/25/2023,0.094345,0.091717,0.095303,0.091296,1.25B,2.87%,1250000000
12/24/2023,0.091716,0.093463,0.094834,0.090587,1.64B,-1.88%,1640000000
12/23/2023,0.093474,0.095029,0.095029,0.09214,1.08B,-1.64%,1080000000
12/22/2023,0.095031,0.094961,0.095577,0.092114,1.89B,0.08%,1890000000
12/21/2023,0.094956,0.09148,0.097625,0.090654,2.55B,3.80%,2550000000
12/20/2023,0.09148,0.090196,0.093315,0.089532,1.87B,1.42%,1870000000
12/19/2023,0.090198,0.092116,0.093455,0.089357,1.50B,-2.08%,1500000000
12/18/2023,0.092116,0.092905,0.093747,0.086621,2.24B,-0.84%,2240000000
12/17/2023,0.092901,0.09714,0.09777,0.092513,1.54B,-4.37%,1540000000
12/16/2023,0.097144,0.093012,0.097221,0.091888,1.59B,4.44%,1590000000
12/15/2023,0.093013,0.098383,0.098702,0.092639,1.92B,-5.46%,1920000000
12/14/2023,0.098382,0.096391,0.098706,0.094407,2.17B,2.06%,2170000000
12/13/2023,0.096394,0.093792,0.097559,0.090076,2.44B,2.77%,2440000000
12/12/2023,0.093791,0.094081,0.09772,0.09124,2.82B,-0.32%,2820000000
12/11/2023,0.09409,0.101742,0.106783,0.091159,5.41B,-7.49%,5410000000
